Uniprot	GN	PN	Strain	Factor	median.k	mad.k
Q64433	Hspe1	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	c57	iso	0.034283	0.0059259522
Q64433	Hspe1	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	cej	ctrl	0.03584	0.003958542
Q64433	Hspe1	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	cej	iso	0.03645	0.00497708820000001
Q64433	Hspe1	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	dba	ctrl	0.040326	0.000226837800000001
Q64433	Hspe1	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	dba	iso	0.0355655	0.0009051273
Q64433	Hspe1	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	fvb	ctrl	0.047772	0.0165146814
Q64433	Hspe1	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	fvb	iso	0.044812	0.0108585624
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	aj	ctrl	0.09834	0
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	aj	iso	0.0701415	0.0134382864
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	balbc	ctrl	0.114941	0
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	balbc	iso	0.085889	0.0124879398
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	c57	iso	0.091504	0
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	cej	ctrl	0.081921	0.0101350536
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	cej	iso	0.089673	0.030586038
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	dba	ctrl	0.071301	0.0127592556
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	dba	iso	0.073071	0.0123975012
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	fvb	ctrl	0.089124	0
Q64442	Sord	Sorbitol dehydrogenase (EC 1.1.1.14) (L-iditol 2-dehydrogenase)	fvb	iso	0.064099	0.0372829422
Q64444	Ca4	Carbonic anhydrase 4 (EC 4.2.1.1) (Carbonate dehydratase IV) (Carbonic anhydrase IV) (CA-IV)	balbc	ctrl	0.069684	0.0035745486
Q64444	Ca4	Carbonic anhydrase 4 (EC 4.2.1.1) (Carbonate dehydratase IV) (Carbonic anhydrase IV) (CA-IV)	fvb	ctrl	0.045728	0
Q64449	Mrc2	C-type mannose receptor 2 (Lectin lambda) (Macrophage mannose receptor 2) (CD antigen CD280)	dba	iso	0.2919435	0.0626198349
Q64462	Cyp4b1	Cytochrome P450 4B1 (EC 1.14.14.1) (CYPIVB1)	c57	ctrl	0.236279	0
Q64462	Cyp4b1	Cytochrome P450 4B1 (EC 1.14.14.1) (CYPIVB1)	c57	iso	0.303418	0
Q64462	Cyp4b1	Cytochrome P450 4B1 (EC 1.14.14.1) (CYPIVB1)	cej	ctrl	0.296094	0
Q64462	Cyp4b1	Cytochrome P450 4B1 (EC 1.14.14.1) (CYPIVB1)	dba	iso	0.244824	0
Q64471	Gstt1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1)	aj	ctrl	0.08479	0
Q64471	Gstt1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1)	aj	iso	0.114453	0
Q64471	Gstt1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1)	balbc	ctrl	0.135327	0
Q64471	Gstt1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1)	c57	iso	0.063794	0
Q64471	Gstt1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1)	cej	iso	0.103101	0
Q64471	Gstt1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1)	dba	ctrl	0.065686	0
Q64471	Gstt1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1)	dba	iso	0.072827	0
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	aj	ctrl	3.76875	0
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	balbc	iso	0.2694825	0.1125701115
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	c57	ctrl	0.220898	0
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	c57	iso	1.185254	1.4570822301
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	cej	ctrl	0.300488	0.0647911026
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	cej	iso	0.3073245	0.1616167434
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	dba	ctrl	0.196484	0.0347476962
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	dba	iso	0.230664	0.0079630446
Q64511	Top2b	DNA topoisomerase 2-beta (EC 5.99.1.3) (DNA topoisomerase II, beta isozyme)	fvb	iso	0.260205	0
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	aj	ctrl	0.141919	0.0333911172
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	aj	iso	0.157666	0.0532090314
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	balbc	ctrl	0.18623	0.0477797502
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	balbc	iso	0.191602	0.0282331518
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	c57	ctrl	0.125928	0.0477797502
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	c57	iso	0.186841	0.0171922296
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	cej	ctrl	0.138623	0.0195465984
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	cej	iso	0.16499	0.0300434064
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	dba	ctrl	0.1558655	0.0793606128
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	dba	iso	0.149854	0.0144790716
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	fvb	ctrl	0.189404	0.1095834138
Q64514	Tpp2	Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)	fvb	iso	0.15675	0.0255185112
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	aj	ctrl	0.055981	0.042891618
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	aj	iso	0.044568	0
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	balbc	ctrl	0.049664	0
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	balbc	iso	0.050153	0
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	c57	ctrl	0.0514955	0.0328937049
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	c57	iso	0.0682495	0.0303139809
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	cej	ctrl	0.081128	0
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	cej	iso	0.04939	0
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	dba	iso	0.040051	0.0125324178
Q64516	Gk	Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	fvb	iso	0.0461245	0.0251115375
Q64520	Guk1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	aj	ctrl	0.072522	0
Q64520	Guk1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	aj	iso	0.118909	0.0364675122
Q64520	Guk1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	balbc	ctrl	0.12843	0.0701299452
Q64520	Guk1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	balbc	iso	0.146619	0.0569184966
Q64520	Guk1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	c57	iso	0.092603	0
Q64520	Guk1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	dba	ctrl	0.117017	0.0054292812
Q64520	Guk1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	dba	iso	0.173291	0.00615278999999998
Q64520	Guk1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	fvb	ctrl	0.151074	0
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	aj	iso	0.087842	0
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	balbc	ctrl	0.102826	0.00506752680000001
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	balbc	iso	0.064862	0.0185280522
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	c57	ctrl	0.082837	0
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	c57	iso	0.063367	0.0213561117
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	cej	ctrl	0.11958	0.038910837
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	cej	iso	0.063184	0
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	dba	ctrl	0.070142	0.03402567
Q64521	Gpd2	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (Protein TISP38)	fvb	ctrl	0.086438	0
Q64522	Hist2h2ab	Histone H2A type 2-B (H2a-613A)	aj	iso	0.033215	0
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	aj	ctrl	0.060315	0
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	aj	iso	0.054974	0.001764294
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	balbc	ctrl	0.071301	0.0020815704
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	balbc	iso	0.084546	0.0027146406
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	c57	ctrl	0.053845	0.0076012902
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	c57	iso	0.08125	0.0339337488
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	cej	ctrl	0.055066	0.0061987506
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	cej	iso	0.06593	0.0075108516
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	dba	ctrl	0.0614745	0.0119223279
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	dba	iso	0.086316	0.0276000816
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	fvb	ctrl	0.08656	0.0190024842
Q64669	Nqo1	NAD(P)H dehydrogenase [quinone] 1 (EC 1.6.5.2) (Azoreductase) (DT-diaphorase) (DTD) (Menadione reductase) (NAD(P)H:quinone oxidoreductase 1) (Phylloquinone reductase) (Quinone reductase 1) (QR1)	fvb	iso	0.0484745	0.00133508130000001
Q64674	Srm	Spermidine synthase (SPDSY) (EC 2.5.1.16) (Putrescine aminopropyltransferase)	aj	iso	0.240918	0
Q64674	Srm	Spermidine synthase (SPDSY) (EC 2.5.1.16) (Putrescine aminopropyltransferase)	balbc	ctrl	0.163892	0
Q64674	Srm	Spermidine synthase (SPDSY) (EC 2.5.1.16) (Putrescine aminopropyltransferase)	cej	ctrl	0.200146	0
Q64674	Srm	Spermidine synthase (SPDSY) (EC 2.5.1.16) (Putrescine aminopropyltransferase)	cej	iso	0.22627	0
Q64674	Srm	Spermidine synthase (SPDSY) (EC 2.5.1.16) (Putrescine aminopropyltransferase)	dba	iso	0.304883	0
Q64674	Srm	Spermidine synthase (SPDSY) (EC 2.5.1.16) (Putrescine aminopropyltransferase)	fvb	iso	0.207471	0
Q64726	Azgp1	Zinc-alpha-2-glycoprotein (Zn-alpha-2-GP) (Zn-alpha-2-glycoprotein)	balbc	ctrl	3.034375	0
Q64726	Azgp1	Zinc-alpha-2-glycoprotein (Zn-alpha-2-GP) (Zn-alpha-2-glycoprotein)	balbc	iso	1.702344	0
Q64726	Azgp1	Zinc-alpha-2-glycoprotein (Zn-alpha-2-GP) (Zn-alpha-2-glycoprotein)	c57	ctrl	15.938672	22.7747048928
Q64726	Azgp1	Zinc-alpha-2-glycoprotein (Zn-alpha-2-GP) (Zn-alpha-2-glycoprotein)	cej	ctrl	2.202344	0
Q64726	Azgp1	Zinc-alpha-2-glycoprotein (Zn-alpha-2-GP) (Zn-alpha-2-glycoprotein)	cej	iso	1.1603515	0.6558762945
Q64726	Azgp1	Zinc-alpha-2-glycoprotein (Zn-alpha-2-GP) (Zn-alpha-2-glycoprotein)	dba	iso	1.592969	0
Q64726	Azgp1	Zinc-alpha-2-glycoprotein (Zn-alpha-2-GP) (Zn-alpha-2-glycoprotein)	fvb	iso	1.284375	0
Q64727	Vcl	Vinculin (Metavinculin)	aj	ctrl	0.0562255	0.0131669706
Q64727	Vcl	Vinculin (Metavinculin)	aj	iso	0.059888	0.0125783784
Q64727	Vcl	Vinculin (Metavinculin)	balbc	ctrl	0.064557	0.0207675195
Q64727	Vcl	Vinculin (Metavinculin)	balbc	iso	0.070874	0.0180980982
Q64727	Vcl	Vinculin (Metavinculin)	c57	ctrl	0.05058	0.0066961629
Q64727	Vcl	Vinculin (Metavinculin)	c57	iso	0.0611085	0.0171707319
Q64727	Vcl	Vinculin (Metavinculin)	cej	ctrl	0.053601	0.0071490972
Q64727	Vcl	Vinculin (Metavinculin)	cej	iso	0.057202	0.0116280318
Q64727	Vcl	Vinculin (Metavinculin)	dba	ctrl	0.0508545	0.0156547734
Q64727	Vcl	Vinculin (Metavinculin)	dba	iso	0.079053	0.0201796686
Q64727	Vcl	Vinculin (Metavinculin)	fvb	ctrl	0.059949	0.0129401328
Q64727	Vcl	Vinculin (Metavinculin)	fvb	iso	0.067456	0.0161069664
Q64735	Cr1l	Complement component receptor 1-like protein (Complement regulatory protein Crry) (Protein p65)	c57	iso	0.08772	0
Q64735	Cr1l	Complement component receptor 1-like protein (Complement regulatory protein Crry) (Protein p65)	cej	iso	0.183301	0
Q64735	Cr1l	Complement component receptor 1-like protein (Complement regulatory protein Crry) (Protein p65)	dba	ctrl	0.049451	0
Q64735	Cr1l	Complement component receptor 1-like protein (Complement regulatory protein Crry) (Protein p65)	dba	iso	0.168408	0
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	aj	ctrl	0.094861	0.0419879733
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	aj	iso	0.090161	0.0067873428
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	balbc	ctrl	0.089856	0.025789827
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	balbc	iso	0.091931	0.035834442
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	c57	ctrl	0.12019	0.0439783638
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	c57	iso	0.11311	0.0523031628
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	cej	ctrl	0.103711	0.0137548215
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	cej	iso	0.118176	0.0480503247
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	dba	ctrl	0.073621	0.0123070626
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	dba	iso	0.102124	0.0237082566
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	fvb	ctrl	0.078137	0.0175324863
Q64737	Gart	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	fvb	iso	0.083783	0.0004529343
Q65CL1	Ctnna3	Catenin alpha-3 (Alpha T-catenin) (Cadherin-associated protein)	aj	ctrl	0.125195	0.0353807664
Q65CL1	Ctnna3	Catenin alpha-3 (Alpha T-catenin) (Cadherin-associated protein)	aj	iso	0.1522945	0.0184598526
Q65CL1	Ctnna3	Catenin alpha-3 (Alpha T-catenin) (Cadherin-associated protein)	balbc	ctrl	0.109448	0.025337634
Q65CL1	Ctnna3	Catenin alpha-3 (Alpha T-catenin) (Cadherin-associated protein)	balbc	iso	0.094312	0.0195451158
Q65CL1	Ctnna3	Catenin alpha-3 (Alpha T-catenin) (Cadherin-associated protein)	c57	ctrl	0.098645	0.0257446077
Q65CL1	Ctnna3	Catenin alpha-3 (Alpha T-catenin) (Cadherin-associated protein)	c57	iso	0.1311765	0.0590008083
Q65CL1	Ctnna3	Catenin alpha-3 (Alpha T-catenin) (Cadherin-associated protein)	cej	ctrl	0.111279	0.030586038
